[2026-04-19 00:52:54] O:22915.90 H:22925.55 L:22887.60 C:22924.30 -> pinbar
[2026-04-19 00:52:55] O:22929.85 H:22966.40 L:22915.85 C:22922.70 -> shooting_star
[2026-04-19 00:52:55] O:22924.10 H:22943.65 L:22916.25 C:22936.30 -> no_pattern
[2026-04-19 00:52:55] O:22937.40 H:22945.70 L:22933.60 C:22934.20 -> shooting_star
[2026-04-19 00:52:55] O:22934.70 H:22947.90 L:22910.45 C:22913.70 -> no_pattern
[2026-04-19 00:52:55] O:22915.90 H:22925.55 L:22887.60 C:22924.30 -> pinbar
[2026-04-19 00:52:55] O:22926.25 H:22963.05 L:22920.85 C:22962.40 -> no_pattern
[2026-04-19 00:52:56] O:22963.35 H:22965.25 L:22945.75 C:22953.60 -> no_pattern
[2026-04-19 00:52:56] O:22954.35 H:22955.15 L:22913.95 C:22932.10 -> no_pattern
[2026-04-19 00:52:57] O:22932.95 H:22932.95 L:22862.40 C:22879.20 -> no_pattern
[2026-04-19 00:52:57] O:22881.10 H:22904.05 L:22844.30 C:22846.30 -> no_pattern
[2026-04-19 00:52:58] O:22847.10 H:22861.50 L:22827.75 C:22849.70 -> doji
[2026-04-19 00:52:58] O:22850.75 H:22875.95 L:22844.80 C:22861.40 -> no_pattern
[2026-04-19 00:52:59] O:22863.40 H:22886.70 L:22859.45 C:22863.95 -> doji
[2026-04-19 00:52:59] O:22864.95 H:22869.45 L:22848.40 C:22862.50 -> spinning_top
[2026-04-19 00:53:00] O:22866.05 H:22903.15 L:22852.15 C:22887.15 -> no_pattern
[2026-04-19 00:53:00] O:22847.10 H:22861.50 L:22827.75 C:22849.70 -> doji
[2026-04-19 00:53:00] O:22850.75 H:22875.95 L:22844.80 C:22861.40 -> no_pattern
[2026-04-19 00:53:00] O:22863.40 H:22886.70 L:22859.45 C:22863.95 -> doji
[2026-04-19 00:53:00] O:22864.95 H:22869.45 L:22848.40 C:22862.50 -> spinning_top
[2026-04-19 00:53:00] O:22866.05 H:22903.15 L:22852.15 C:22887.15 -> no_pattern
[2026-04-19 00:53:00] O:22889.10 H:22927.40 L:22886.35 C:22923.50 -> no_pattern
[2026-04-19 00:53:01] O:22924.95 H:22934.70 L:22911.80 C:22932.60 -> no_pattern
[2026-04-19 00:53:02] O:22934.05 H:22947.00 L:22924.65 C:22943.40 -> no_pattern
[2026-04-19 00:53:02] O:22945.25 H:22945.25 L:22933.10 C:22943.95 -> pinbar
[2026-04-19 00:53:03] O:22944.50 H:22953.75 L:22927.60 C:22953.70 -> no_pattern
[2026-04-19 00:53:03] O:22955.85 H:22960.25 L:22912.35 C:22928.10 -> no_pattern
[2026-04-19 00:53:04] O:22930.00 H:22933.35 L:22907.10 C:22907.35 -> no_pattern
[2026-04-19 00:53:04] O:22909.10 H:22926.30 L:22903.80 C:22918.75 -> no_pattern
